user_name,quality_grade,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
Corey Callaghan,research,peppervine,Nekemias arborea,peppervine,Plantae,551846
Corey Callaghan,research,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
Corey Callaghan,needs_id,Florida Strangler Fig,Ficus aurea,Florida Strangler Fig,Plantae,120934
Corey Callaghan,research,saw greenbrier,Smilax bona-nox,saw greenbrier,Plantae,125677
Corey Callaghan,research,Peruvian primrose-willow,Ludwigia peruviana,Peruvian primrose-willow,Plantae,50338
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,Nuttall's Thistle,Cirsium nuttallii,Nuttall's Thistle,Plantae,129194
Corey Callaghan,research,blue mistflower,Conoclinium coelestinum,blue mistflower,Plantae,119095
Corey Callaghan,research,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
Corey Callaghan,research,Black Swallowtail,Papilio polyxenes,Black Swallowtail,Insecta,58523
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Emerald Flower Scarab,Trichiotinus lunulatus,Emerald Flower Scarab,Insecta,491310
Corey Callaghan,research,Misumessus tamiami,Misumessus tamiami,,Arachnida,624864
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Southern Green-striped Grasshopper,Chortophaga australior,Southern Green-striped Grasshopper,Insecta,130353
Corey Callaghan,research,Osprey,Pandion haliaetus,Osprey,Aves,116999
Corey Callaghan,research,Dainty Sulphur,Nathalis iole,Dainty Sulphur,Insecta,51773
Corey Callaghan,research,red maple,Acer rubrum,red maple,Plantae,48098
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536
Corey Callaghan,research,Dark Flower Scarab,Euphoria sepulcralis,Dark Flower Scarab,Insecta,53340
Corey Callaghan,research,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536
Corey Callaghan,research,Hairypod Cowpea,Vigna luteola,Hairypod Cowpea,Plantae,131583
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,needs_id,Carpenter-mimic Leafcutter Bee,Megachile xylocopoides,Carpenter-mimic Leafcutter Bee,Insecta,323780
Corey Callaghan,research,Pearl Crescent,Phyciodes tharos,Pearl Crescent,Insecta,52925
Corey Callaghan,needs_id,Florida Small Carpenter,Ceratina floridana,Florida Small Carpenter,Insecta,572770
Corey Callaghan,research,Needham's Skimmer,Libellula needhami,Needham's Skimmer,Insecta,68911
Corey Callaghan,needs_id,Peruvian Primrose-Willow,Ludwigia peruviana,Peruvian primrose-willow,Plantae,50338
Corey Callaghan,needs_id,False Nettle,Boehmeria cylindrica,false nettle,Plantae,75832
Corey Callaghan,research,Slosson's Mason Wasp,Zethus slossonae,Slosson's Mason Wasp,Insecta,429817
Corey Callaghan,research,Poey's Furrow Bee,Halictus poeyi,Poey's Furrow Bee,Insecta,526062
Corey Callaghan,research,Fulvous Hairstreak,Electrostrymon angelia,Fulvous Hairstreak,Insecta,218965
Corey Callaghan,research,Rambur's Forktail,Ischnura ramburii,Rambur's Forktail,Insecta,70191
Corey Callaghan,needs_id,Florida Small Carpenter,Ceratina floridana,Florida Small Carpenter,Insecta,572770
Corey Callaghan,research,water lettuce,Pistia stratiotes,water lettuce,Plantae,78589
Corey Callaghan,needs_id,Southern Carpenter Bee,Xylocopa micans,Southern Carpenter Bee,Insecta,133788
Corey Callaghan,research,pitted stripeseed,Piriqueta cistoides,pitted stripeseed,Plantae,166910
Corey Callaghan,research,Eastern Lubber Grasshopper,Romalea microptera,Eastern Lubber Grasshopper,Insecta,466003
Corey Callaghan,research,Rosy Camphorweed,Pluchea baccharis,Rosy Camphorweed,Plantae,143150
Corey Callaghan,research,Earleaf Greenbrier,Smilax auriculata,Earleaf Greenbrier,Plantae,127910
Corey Callaghan,research,Siam weed,Chromolaena odorata,Siam weed,Plantae,199400
Corey Callaghan,research,Crested Caracara,Caracara plancus,Crested Caracara,Aves,4715
Corey Callaghan,research,Common Eastern Velvet Ant,Dasymutilla occidentalis,Common Eastern Velvet Ant,Insecta,117221
Corey Callaghan,research,Bitter Melon,Momordica charantia,Bitter Melon,Plantae,61369
Corey Callaghan,research,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536
Corey Callaghan,research,Larra analis,Larra analis,,Insecta,508206
Corey Callaghan,research,Mexican Primrose-willow,Ludwigia octovalvis,Mexican Primrose-willow,Plantae,164861
Corey Callaghan,research,tropical flatsedge,Cyperus surinamensis,tropical flatsedge,Plantae,161496
Corey Callaghan,research,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
Corey Callaghan,needs_id,Lax Hornpod,Mitreola petiolata,Lax Hornpod,Plantae,165483
Corey Callaghan,needs_id,Lanceleaf Arrowhead,Sagittaria lancifolia,lanceleaf arrowhead,Plantae,69813
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,needs_id,Carolina Water-Hyssop,Bacopa caroliniana,Carolina Water-hyssop,Plantae,159130
Corey Callaghan,research,saw greenbrier,Smilax bona-nox,saw greenbrier,Plantae,125677
Corey Callaghan,research,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
Corey Callaghan,research,Common Fanpetals,Sida ulmifolia,Common Fanpetals,Plantae,131597
Corey Callaghan,research,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
Corey Callaghan,research,Browne's blechum,Ruellia blechum,Browne's blechum,Plantae,781644
Corey Callaghan,needs_id,Pondcypress,Taxodium ascendens,pondcypress,Plantae,169570
Corey Callaghan,research,spatterdock,Nuphar advena,spatterdock,Plantae,82504
Corey Callaghan,research,pineland heliotrope,Euploca polyphylla,pineland heliotrope,Plantae,769874
Corey Callaghan,needs_id,Flaxleaf False Foxglove,Agalinis linifolia,Flaxleaf False Foxglove,Plantae,158060
Corey Callaghan,research,Florida bluehearts,Buchnera floridana,Florida bluehearts,Plantae,287356
Corey Callaghan,research,Sleepy Morning,Waltheria indica,Sleepy Morning,Plantae,130789
Corey Callaghan,needs_id,Shrubby False Buttonweed,Spermacoce verticillata,shrubby false buttonweed,Plantae,169171
Corey Callaghan,needs_id,Megachile albitarsis,Megachile albitarsis,,Insecta,308678
Corey Callaghan,research,Barred Yellow,Eurema daira,Barred Yellow,Insecta,67324
Corey Callaghan,research,Lantana,Lantana strigocamara,Lantana,Plantae,370492
Corey Callaghan,research,Little Blue Heron,Egretta caerulea,Little Blue Heron,Aves,4937
Corey Callaghan,research,Hairypod Cowpea,Vigna luteola,Hairypod Cowpea,Plantae,131583
Corey Callaghan,research,West Indian Bulimulus,Bulimulus guadalupensis,West Indian Bulimulus,Mollusca,215592
Corey Callaghan,research,Possum grape,Cissus verticillata,Possum grape,Plantae,160646
Corey Callaghan,research,spatterdock,Nuphar advena,spatterdock,Plantae,82504
Corey Callaghan,research,Winged Loosestrife,Lythrum alatum,Winged Loosestrife,Plantae,128998
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342
Corey Callaghan,research,painted leaf,Euphorbia cyathophora,painted leaf,Plantae,77109
Corey Callaghan,research,Osprey,Pandion haliaetus,Osprey,Aves,116999
Corey Callaghan,research,Saltmarsh mallow,Kosteletzkya pentacarpos,Saltmarsh mallow,Plantae,131656
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,Eastern Amberwing,Perithemis tenera,Eastern Amberwing,Insecta,59776
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Brown Basilisk,Basiliscus vittatus,Brown Basilisk,Reptilia,33118
Corey Callaghan,research,whitetop sedge,Rhynchospora colorata,whitetop sedge,Plantae,132685
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,needs_id,morning-glories,Ipomoea,morning-glories,Plantae,52346
Corey Callaghan,needs_id,Saltmarsh Umbrella-Sedge,Fuirena breviseta,Saltmarsh Umbrella-sedge,Plantae,163114
Corey Callaghan,research,Florida Small Carpenter,Ceratina floridana,Florida Small Carpenter,Insecta,572770
Corey Callaghan,research,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
Corey Callaghan,research,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
Corey Callaghan,needs_id,muskgrass,Chara,muskgrass,Plantae,180685
Corey Callaghan,needs_id,African Cichlids,Pelmatolapia mariae,Spotted Tilapia,Actinopterygii,522998
Corey Callaghan,research,Eastern Mosquitofish,Gambusia holbrooki,Eastern Mosquitofish,Actinopterygii,101204
Corey Callaghan,research,Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855
Corey Callaghan,research,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
Corey Callaghan,research,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
Corey Callaghan,research,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
Corey Callaghan,research,Brown Basilisk,Basiliscus vittatus,Brown Basilisk,Reptilia,33118
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Common Fanpetals,Sida ulmifolia,Common Fanpetals,Plantae,131597
Corey Callaghan,research,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
Corey Callaghan,research,Fiery Skipper,Hylephila phyleus,Fiery Skipper,Insecta,50340
Corey Callaghan,research,Exoprosopa brevirostris,Exoprosopa brevirostris,,Insecta,294551
Corey Callaghan,research,day jessamine,Cestrum diurnum,day jessamine,Plantae,160362
Corey Callaghan,research,Scarlet Skimmer,Crocothemis servilia,Scarlet Skimmer,Insecta,52055
Corey Callaghan,research,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
Corey Callaghan,research,lanceleaf arrowhead,Sagittaria lancifolia,lanceleaf arrowhead,Plantae,69813
Corey Callaghan,research,Knotted Spikerush,Eleocharis interstincta,Knotted Spikerush,Plantae,162246
Corey Callaghan,research,whitetop sedge,Rhynchospora colorata,whitetop sedge,Plantae,132685
Corey Callaghan,research,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
Corey Callaghan,research,tropical soda-apple,Solanum viarum,tropical soda-apple,Plantae,169088
Corey Callaghan,research,Monarch,Danaus plexippus,Monarch,Insecta,48662
Corey Callaghan,research,Field Copperleaf,Acalypha arvensis,Field Copperleaf,Plantae,157888
Corey Callaghan,research,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
Corey Callaghan,research,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
Corey Callaghan,research,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
Corey Callaghan,research,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
Corey Callaghan,research,Northern Curly-tailed Lizard,Leiocephalus carinatus,Northern Curly-tailed Lizard,Reptilia,39280
Corey Callaghan,research,Barred Yellow,Eurema daira,Barred Yellow,Insecta,67324
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Mallow Scrub-Hairstreak,Strymon istapa,Mallow Scrub-Hairstreak,Insecta,132553
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,needs_id,Hunter's Little Paper Wasp,Polistes dorsalis,Hunter's Little Paper Wasp,Insecta,55263
Corey Callaghan,research,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
Corey Callaghan,research,resurrection fern,Pleopeltis michauxiana,resurrection fern,Plantae,698726
Corey Callaghan,research,Fish Crow,Corvus ossifragus,Fish Crow,Aves,8001
Corey Callaghan,research,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,research,Mallow Scrub-Hairstreak,Strymon istapa,Mallow Scrub-Hairstreak,Insecta,132553
Corey Callaghan,research,oakleaf fleabane,Erigeron quercifolius,oakleaf fleabane,Plantae,131153
Corey Callaghan,research,Great Egret,Ardea alba,Great Egret,Aves,144455
Corey Callaghan,research,Glossy Ibis,Plegadis falcinellus,Glossy Ibis,Aves,3756
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Killdeer,Charadrius vociferus,Killdeer,Aves,4793
Corey Callaghan,research,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
Corey Callaghan,research,Satin Rupela,Rupela tinctella,Satin Rupela,Insecta,509720
Corey Callaghan,research,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,research,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940
Corey Callaghan,research,Turkey Vulture,Cathartes aura,Turkey Vulture,Aves,4756
Corey Callaghan,research,Glossy Ibis,Plegadis falcinellus,Glossy Ibis,Aves,3756
Corey Callaghan,research,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
Corey Callaghan,research,Rambur's Forktail,Ischnura ramburii,Rambur's Forktail,Insecta,70191
Corey Callaghan,needs_id,Manyflower Marshpennywort,Hydrocotyle umbellata,manyflower marshpennywort,Plantae,58792
Corey Callaghan,research,spatterdock,Nuphar advena,spatterdock,Plantae,82504
Corey Callaghan,research,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
Corey Callaghan,needs_id,Southern Umbrella-Sedge,Fuirena scirpoidea,Southern Umbrella-sedge,Plantae,163118
Corey Callaghan,research,Glassy-winged Toothpick Grasshopper,Stenacris vitreipennis,Glassy-winged Toothpick Grasshopper,Insecta,231508
Corey Callaghan,research,Watermilfoil Leafcutter Moth,Parapoynx allionealis,Watermilfoil Leafcutter Moth,Insecta,227082
Corey Callaghan,research,Fragile Forktail,Ischnura posita,Fragile Forktail,Insecta,103498
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
Corey Callaghan,needs_id,Bahamian Paper Wasp,Polistes bahamensis,Bahamian Paper Wasp,Insecta,361296
Corey Callaghan,research,Eastern Amberwing,Perithemis tenera,Eastern Amberwing,Insecta,59776
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,shrubby false buttonweed,Spermacoce verticillata,shrubby false buttonweed,Plantae,169171
Corey Callaghan,needs_id,American Sicklepod,Senna obtusifolia,American Sicklepod,Plantae,62915
Corey Callaghan,research,White Checkered-Skipper,Burnsius albezens,White Checkered-Skipper,Insecta,1457202
Corey Callaghan,research,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
Corey Callaghan,research,painted leaf,Euphorbia cyathophora,painted leaf,Plantae,77109
Corey Callaghan,needs_id,Bluemink,Ageratum houstonianum,bluemink,Plantae,120944
Corey Callaghan,research,Barred Yellow,Eurema daira,Barred Yellow,Insecta,67324
Corey Callaghan,needs_id,Giant Leather Fern,Acrostichum danaeifolium,Giant leather fern,Plantae,130818
Corey Callaghan,research,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
Corey Callaghan,research,Black Vulture,Coragyps atratus,Black Vulture,Aves,4765
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,Caribbean Banded Carpenter Ant,Camponotus zonatus,Caribbean Banded Carpenter Ant,Insecta,1116485
Corey Callaghan,research,Gray Wall Jumping Spider,Menemerus bivittatus,Gray Wall Jumping Spider,Arachnida,68062
Corey Callaghan,research,Great Egret,Ardea alba,Great Egret,Aves,144455
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,needs_id,Hoary Leafcutter Bee,Megachile pruina,Hoary Leafcutter Bee,Insecta,630866
Corey Callaghan,research,painted leaf,Euphorbia cyathophora,painted leaf,Plantae,77109
Corey Callaghan,research,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Julia Heliconian,Dryas iulia,Julia Heliconian,Insecta,50073
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938
Corey Callaghan,research,Four-speckled Hover Fly,Dioprosopa clavata,Four-speckled Hover Fly,Insecta,479803
Corey Callaghan,research,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
Corey Callaghan,research,Glossy Ibis,Plegadis falcinellus,Glossy Ibis,Aves,3756
Corey Callaghan,research,Julia Heliconian,Dryas iulia,Julia Heliconian,Insecta,50073
Corey Callaghan,needs_id,Fragrant Flatsedge,Cyperus odoratus,Fragrant flatsedge,Plantae,63329
Corey Callaghan,research,Coffee-loving Pyrausta Moth,Pyrausta tyralis,Coffee-loving Pyrausta Moth,Insecta,81752
Corey Callaghan,research,Rambur's Forktail,Ischnura ramburii,Rambur's Forktail,Insecta,70191
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Red-Washed Ufa,Ufa rubedinella,Red-Washed Ufa,Insecta,461905
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Turkey Vulture,Cathartes aura,Turkey Vulture,Aves,4756
Corey Callaghan,research,American Alligator,Alligator mississippiensis,American Alligator,Reptilia,26159
Corey Callaghan,needs_id,Giant Leather Fern,Acrostichum danaeifolium,Giant leather fern,Plantae,130818
Corey Callaghan,research,whitetop sedge,Rhynchospora colorata,whitetop sedge,Plantae,132685
Corey Callaghan,research,Rosy Camphorweed,Pluchea baccharis,Rosy Camphorweed,Plantae,143150
Corey Callaghan,research,Beach Sheoak,Casuarina equisetifolia,Beach Sheoak,Plantae,62888
Corey Callaghan,research,Florida Green Watersnake,Nerodia floridana,Florida Green Watersnake,Reptilia,29315
Corey Callaghan,research,red maple,Acer rubrum,red maple,Plantae,48098
Corey Callaghan,research,Black Vulture,Coragyps atratus,Black Vulture,Aves,4765
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Green Heron,Butorides virescens,Green Heron,Aves,5020
Corey Callaghan,research,Gray-headed Swamphen,Porphyrio poliocephalus,Gray-headed Swamphen,Aves,474332
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,Florida Green Watersnake,Nerodia floridana,Florida Green Watersnake,Reptilia,29315
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,Common Garter Snake,Thamnophis sirtalis,Common Garter Snake,Reptilia,28362
Corey Callaghan,research,Brown Watersnake,Nerodia taxispilota,Brown Watersnake,Reptilia,29304
Corey Callaghan,research,Florida Green Watersnake,Nerodia floridana,Florida Green Watersnake,Reptilia,29315
Corey Callaghan,research,Common Ribbon Snake,Thamnophis saurita,Common Ribbon Snake,Reptilia,558951
Corey Callaghan,research,Brown Watersnake,Nerodia taxispilota,Brown Watersnake,Reptilia,29304
Corey Callaghan,research,Virginia Opossum,Didelphis virginiana,Virginia Opossum,Mammalia,42652
Corey Callaghan,research,Brown Watersnake,Nerodia taxispilota,Brown Watersnake,Reptilia,29304
Corey Callaghan,research,Southern Leopard Frog,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,Eastern Glass Lizard,Ophisaurus ventralis,Eastern Glass Lizard,Reptilia,31981
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Florida Watersnake,Nerodia fasciata pictiventris,Florida Watersnake,Reptilia,29320
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,needs_id,Agostenus,Agostenus,,Insecta,972806
Corey Callaghan,needs_id,Sweet Potato Armyworm Moth,Spodoptera dolichos,Sweet Potato Armyworm Moth,Insecta,231423
Corey Callaghan,needs_id,Stenopoda spinulosa,Stenopoda spinulosa,,Insecta,465523
Corey Callaghan,research,Pickerelweed Borer Moth,Bellura densa,Pickerelweed Borer Moth,Insecta,214965
Corey Callaghan,research,Giant Leopard Moth,Hypercompe scribonia,Giant Leopard Moth,Insecta,63028
Corey Callaghan,research,Spanish Moth,Xanthopastis regnatrix,Spanish Moth,Insecta,322588
Corey Callaghan,needs_id,Satin Rupela,Rupela tinctella,Satin Rupela,Insecta,509720
Corey Callaghan,research,Southern Flannel Moth,Megalopyge opercularis,Southern Flannel Moth,Insecta,84185
Corey Callaghan,needs_id,Oxydia vesulia,Oxydia vesulia,,Insecta,478783
Corey Callaghan,research,Io Moth,Automeris io,Io Moth,Insecta,82279
Corey Callaghan,needs_id,Galerita bicolor,Galerita bicolor,,Insecta,130359
Corey Callaghan,needs_id,Cobbler Moth,Condica sutor,Cobbler Moth,Insecta,217495
Corey Callaghan,needs_id,Stenocrepis,Stenocrepis,,Insecta,211409
Corey Callaghan,research,Carpenterworm Moth,Prionoxystus robiniae,Carpenterworm Moth,Insecta,126293
Corey Callaghan,research,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675
Corey Callaghan,research,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,Insecta,69940
Corey Callaghan,research,Obtuse Yellow,Azenia obtusa,Obtuse Yellow,Insecta,202013
Corey Callaghan,research,Uhler's Giant Water Bug,Lethocerus uhleri,Uhler's Giant Water Bug,Insecta,205814
Corey Callaghan,research,Long-streaked Tussock Moth,Leucanopsis longa,Long-streaked Tussock Moth,Insecta,505582
Corey Callaghan,needs_id,Satin Rupela,Rupela tinctella,Satin Rupela,Insecta,509720
Corey Callaghan,needs_id,Carpenterworm Moth,Prionoxystus robiniae,Carpenterworm Moth,Insecta,126293
Corey Callaghan,needs_id,Ferguson's Epidromia Moth,Epidromia rotundata,Ferguson's Epidromia Moth,Insecta,327637
Corey Callaghan,research,Hydrophilus ovatus,Hydrophilus ovatus,,Insecta,221648
Corey Callaghan,research,Two-lined Spittlebug,Prosapia bicincta,Two-lined Spittlebug,Insecta,126291
Corey Callaghan,needs_id,Larinia directa,Larinia directa,,Arachnida,263631
Corey Callaghan,needs_id,Salvinia Stem Borer Moth,Samea multiplicalis,Salvinia Stem Borer Moth,Insecta,324645
Corey Callaghan,needs_id,Ground Beetles,Carabidae,Ground Beetles,Insecta,49567
Corey Callaghan,needs_id,Chalcedony Midget,Elaphria chalcedonia,Chalcedony Midget,Insecta,218925
Corey Callaghan,research,Black-dotted Spragueia Moth,Spragueia onagrus,Black-dotted Spragueia Moth,Insecta,474278
Corey Callaghan,research,Orphulella punctata,Orphulella punctata,,Insecta,293393
Corey Callaghan,needs_id,Fasciolated Graphic,Melipotis fasciolaris,Fasciolated Graphic,Insecta,244524
Corey Callaghan,needs_id,Orange Virbia Moth,Virbia aurantiaca,Orange Virbia Moth,Insecta,196525
Corey Callaghan,needs_id,White-tailed Diver Moth,Bellura gortynoides,White-tailed Diver Moth,Insecta,214966
Corey Callaghan,research,Red-lined Carrion Beetle,Necrodes surinamensis,Red-lined Carrion Beetle,Insecta,177446
Corey Callaghan,needs_id,Obtuse Yellow,Azenia obtusa,Obtuse Yellow,Insecta,202013
Corey Callaghan,needs_id,Black-spotted Schrankia,Hypenopsis macula,Black-spotted Schrankia,Insecta,1508499
Corey Callaghan,research,Camponotus inaequalis,Camponotus inaequalis,,Insecta,1027829
Corey Callaghan,needs_id,Deltocephalinae,Deltocephalinae,,Insecta,133495
Corey Callaghan,needs_id,Carpenterworm Moth,Prionoxystus robiniae,Carpenterworm Moth,Insecta,126293
Corey Callaghan,research,Common Ribbon Snake,Thamnophis saurita,Common Ribbon Snake,Reptilia,558951
Corey Callaghan,needs_id,Faint-spotted Palthis Moth,Palthis asopialis,Faint-spotted Palthis Moth,Insecta,52902
Corey Callaghan,needs_id,Waterlily Borer Moth,Elophila gyralis,Waterlily Borer Moth,Insecta,332646
Corey Callaghan,research,Southern Flannel Moth,Megalopyge opercularis,Southern Flannel Moth,Insecta,84185
Corey Callaghan,needs_id,Dagbertus olivaceus,Dagbertus olivaceus,,Insecta,510983
Corey Callaghan,needs_id,Omnivorous Platynota Moth,Platynota rostrana,Omnivorous Platynota Moth,Insecta,361829
Corey Callaghan,research,Streaked Sphinx,Protambulyx strigilis,Streaked Sphinx,Insecta,130064
Corey Callaghan,needs_id,Lunate Zale Moth,Zale lunata,Lunate Zale Moth,Insecta,84602
Corey Callaghan,needs_id,Smoky Tetanolita Moth,Tetanolita mynesalis,Smoky Tetanolita Moth,Insecta,154333
Corey Callaghan,research,Cottonwood Leaf Beetle,Chrysomela scripta,Cottonwood Leaf Beetle,Insecta,69192
Corey Callaghan,research,S-banded Tiger Beetle,Cicindela trifasciata,S-banded Tiger Beetle,Insecta,128007
Corey Callaghan,research,Florida Fern Moth,Callopistria floridensis,Florida Fern Moth,Insecta,143649
Corey Callaghan,needs_id,Rasahus hamatus,Rasahus hamatus,,Insecta,308325
Corey Callaghan,research,Pickerelweed Borer Moth,Bellura densa,Pickerelweed Borer Moth,Insecta,214965
Corey Callaghan,research,Polyphemus Moth,Antheraea polyphemus,Polyphemus Moth,Insecta,47919
Corey Callaghan,needs_id,Six-toothed Aethes,Aethes sexdentata,Six-toothed Aethes,Insecta,361325
Corey Callaghan,needs_id,Smeared Dagger,Acronicta oblinita,Smeared Dagger,Insecta,129428
Corey Callaghan,needs_id,Florida Tetanolita Moth,Tetanolita floridana,Florida Tetanolita Moth,Insecta,232390
Corey Callaghan,needs_id,Pickerelweed Borer Moth,Bellura densa,Pickerelweed Borer Moth,Insecta,214965
Corey Callaghan,needs_id,Gryllus,Gryllus,,Insecta,71251
Corey Callaghan,needs_id,Crocidocnemis pellucidalis,Crocidocnemis pellucidalis,,Insecta,491675
Corey Callaghan,needs_id,Pale Palpidia,Palpidia pallidior,Pale Palpidia,Insecta,475265
Corey Callaghan,needs_id,White-tailed Diver Moth,Bellura gortynoides,White-tailed Diver Moth,Insecta,214966
